"frame","sid","panes","vt_dirty","visual_dirty","resize","start_us","build_us","draw_us","present_us","total_us","quads"
"1","0","1","1","1","0","20089.1","19.5","1395.5","1246.5","22757.1","5118"
"3","0","1","1","0","0","21869.8","715.6","36","343.9","22969.3","5133"
"4","0","1","1","0","0","19828.7","633.7","152.5","167.6","20788.8","5260"
"23","0","1","1","0","0","21829.6","212.6","145.9","174.2","22366.6","5302"
"26","0","1","1","0","0","20258.4","248.4","140.1","133.5","20784","5355"
